Model,PR_AUC,ROC_AUC,Fraud_Precision,Fraud_Recall,Fraud_F1,MCC,Recall@Precision>=0.80,Precision@1%,Recall@1%,CapturedAmountRate@1%,ExpectedUtility@1%,Precision@3%,Recall@3%,CapturedAmountRate@3%,ExpectedUtility@3%,Precision@5%,Recall@5%,CapturedAmountRate@5%,ExpectedUtility@5%,Precision@10%,Recall@10%,CapturedAmountRate@10%,ExpectedUtility@10%,Selected_Threshold_from_Val,TN,FP,FN,TP,Best_Epoch,Best_Val_PR_AUC,Train_Time_Seconds
tree_guided_moe_kd_focal_supcon,0.5331369248985198,0.8990686965023537,0.602621876280213,0.4771326629905936,0.5325850832729906,0.5215141825675337,0.3616607200778463,0.8803611738148984,0.2530003243593902,0.14555869214998451,67469.60210800171,0.5703536493604213,0.4917288355497892,0.3803285828017177,175947.5431818962,0.3893905191873589,0.5595199481024976,0.48739343739295427,224454.11117458344,0.23625691387289763,0.6788842036976971,0.6577486620332132,300025.37622594833,0.5377958416938782,84528,970,1612,1471,3,0.609926917472585,244.756
