Model,Best_Epoch,Tuning_Config,Selection_Objective,Best_Val_Selection_Score,Best_Val_PR_AUC,Selected_Threshold_from_Val,Val_Best_Fraud_Precision,Val_Best_Fraud_Recall,Val_Best_Fraud_F1,Train_Time_Seconds,Checkpoint_File,History_File,Prediction_File,Review_Budget_Detail_File,PR_AUC,ROC_AUC,Fraud_Precision,Fraud_Recall,Fraud_F1,MCC,Recall@Precision>=0.80,Threshold@Precision>=0.80,Selected_Threshold,TN,FP,FN,TP,Precision@1%,Recall@1%,F1@1%,Lift@1%,CapturedAmountRate@1%,ExpectedUtility@1%,Precision@3%,Recall@3%,F1@3%,Lift@3%,CapturedAmountRate@3%,ExpectedUtility@3%,Precision@5%,Recall@5%,F1@5%,Lift@5%,CapturedAmountRate@5%,ExpectedUtility@5%,Precision@10%,Recall@10%,F1@10%,Lift@10%,CapturedAmountRate@10%,ExpectedUtility@10%,Precision@15%,Recall@15%,F1@15%,Lift@15%,CapturedAmountRate@15%,ExpectedUtility@15%,Precision@20%,Recall@20%,F1@20%,Lift@20%,CapturedAmountRate@20%,ExpectedUtility@20%
tree_guided_moe_kd_focal_supcon,6,F_kd040_sup010_pr_auc_seed42,PR_AUC,0.6181843851104505,0.6181843851104505,0.5233487486839294,0.6654790182106096,0.5525969756738988,0.6038074712643678,385.045,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\F_kd040_sup010_pr_auc_seed42\best_tree_guided_moe_kd_focal_supcon.pt,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\F_kd040_sup010_pr_auc_seed42\history_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\F_kd040_sup010_pr_auc_seed42\pred_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\F_kd040_sup010_pr_auc_seed42\review_budget_detail_tree_guided_moe_kd_focal_supcon.csv,0.5372050550049555,0.9020270371522805,0.5612879619465788,0.49756730457346743,0.5275103163686382,0.5125254778344774,0.35549789166396367,0.7205552458763123,0.5233487486839294,84299,1199,1549,1534,0.8860045146726863,0.25462212131041195,0.3955656336608718,25.456751837243342,0.14354603059871096,66524.43909406662,0.5707298720842738,0.4920531949399935,0.5284793589966905,16.398255854394115,0.3963564606551584,183474.37119197845,0.3927765237020316,0.5643853389555628,0.46319712498336213,11.285286164790678,0.4956677634502694,228339.80519485474,0.24223953042104074,0.6960752513785274,0.3594037849606431,6.960045359787937,0.6895307983874491,314950.5382666588,0.17579771222155327,0.7577035355173533,0.2853826889011056,5.0510337808295205,0.7674196406445339,347098.8022646904,0.14071231021053227,0.8086279597794356,0.23971153846153848,4.042957233460641,0.8265592788680248,370442.28029060364
