Model,PR_AUC,ROC_AUC,Fraud_Precision,Fraud_Recall,Fraud_F1,MCC,Recall@Precision>=0.80,Precision@1%,Recall@1%,CapturedAmountRate@1%,ExpectedUtility@1%,Precision@3%,Recall@3%,CapturedAmountRate@3%,ExpectedUtility@3%,Precision@5%,Recall@5%,CapturedAmountRate@5%,ExpectedUtility@5%,Precision@10%,Recall@10%,CapturedAmountRate@10%,ExpectedUtility@10%,Selected_Threshold_from_Val,TN,FP,FN,TP,Best_Epoch,Best_Val_PR_AUC,Train_Time_Seconds
tree_guided_moe_kd_focal_supcon,0.5372050550049555,0.9020270371522805,0.5612879619465788,0.49756730457346743,0.5275103163686382,0.5125254778344774,0.35549789166396367,0.8860045146726863,0.25462212131041195,0.14354603059871096,66524.43909406662,0.5707298720842738,0.4920531949399935,0.3963564606551584,183474.37119197845,0.3927765237020316,0.5643853389555628,0.4956677634502694,228339.80519485474,0.24223953042104074,0.6960752513785274,0.6895307983874491,314950.5382666588,0.5233487486839294,84299,1199,1549,1534,6,0.6181843851104505,385.045
