Model,Review_Budget,Review_Budget_Percent,Review_Count,TP_at_K,FP_at_K,FN_at_K,TN_at_K,Precision@K,Recall@K,F1@K,Lift@K,Captured_Fraud_Amount@K,Captured_Fraud_Amount_Rate@K,Review_Cost@K,False_Positive_Cost@K,Expected_Utility@K
tree_guided_moe_kd_focal_supcon,0.01,1.0,886,785,101,2298,85397,0.8860045146726863,0.25462212131041195,0.3955656336608718,25.456751837243342,66932.0640950203,0.14252736296839127,886.0,0.0,66046.0640950203
tree_guided_moe_kd_focal_supcon,0.03,3.0,2658,1517,1141,1566,84357,0.5707298720842738,0.4920531949399935,0.5284793589966905,16.398255854394115,184396.3941988945,0.39265981351983625,2658.0,0.0,181738.3941988945
tree_guided_moe_kd_focal_supcon,0.05,5.0,4430,1735,2695,1348,82803,0.39164785553047404,0.562763542004541,0.4618660987621457,11.252857181558522,231979.55819034576,0.4939849852008726,4430.0,0.0,227549.55819034576
tree_guided_moe_kd_focal_supcon,0.1,10.0,8859,2138,6721,945,78777,0.24133649396094367,0.6934803762568926,0.3580639758834366,6.93409924474679,321686.49427366257,0.6850099179114181,8859.0,0.0,312827.49427366257
tree_guided_moe_kd_focal_supcon,0.15,15.0,13288,2339,10949,744,74549,0.17602347983142685,0.7586766136879662,0.2857491906419889,5.05752055366449,359028.2652630806,0.7645267267780267,13288.0,0.0,345740.2652630806
tree_guided_moe_kd_focal_supcon,0.2,20.0,17717,2502,15215,581,70283,0.14122029688999266,0.8115471942912748,0.24057692307692308,4.057552746938839,392490.9972319603,0.8357833809650496,17717.0,0.0,374773.9972319603
