Model,PR_AUC,ROC_AUC,Fraud_Precision,Fraud_Recall,Fraud_F1,MCC,Recall@Precision>=0.80,Precision@1%,Recall@1%,CapturedAmountRate@1%,ExpectedUtility@1%,Precision@3%,Recall@3%,CapturedAmountRate@3%,ExpectedUtility@3%,Precision@5%,Recall@5%,CapturedAmountRate@5%,ExpectedUtility@5%,Precision@10%,Recall@10%,CapturedAmountRate@10%,ExpectedUtility@10%,Selected_Threshold_from_Val,TN,FP,FN,TP,Best_Epoch,Best_Val_PR_AUC,Train_Time_Seconds
tree_guided_moe_kd_focal_supcon,0.5365520190489188,0.9012025437169481,0.5576993083363669,0.4969185857930587,0.525557461406518,0.5103756964173373,0.35939020434641583,0.8860045146726863,0.25462212131041195,0.14252736296839127,66046.0640950203,0.5707298720842738,0.4920531949399935,0.39265981351983625,181738.3941988945,0.39164785553047404,0.562763542004541,0.4939849852008726,227549.55819034576,0.24133649396094367,0.6934803762568926,0.6850099179114181,312827.49427366257,0.5349293947219849,84283,1215,1551,1532,7,0.6175447820470883,401.015
