experiment,epoch,train_loss,train_classification_loss,train_kd_loss,train_supcon_loss,val_PR_AUC,val_ROC_AUC,val_Fraud_Precision,val_Fraud_Recall,val_Fraud_F1,val_MCC,val_Recall@Precision>=0.80,val_threshold,lr,epoch_seconds
tree_guided_moe_kd_focal_supcon,1,0.6915040587601899,0.023720874920402892,1.99539979618452,6.9163222456424345,0.6118714481781319,0.9265395849787854,0.672045179507866,0.5476660092044707,0.6035138561854736,0.5941956798712564,0.43162393162393164,0.5573097467422485,0.0003,42.97
tree_guided_moe_kd_focal_supcon,2,0.6088174984398114,0.005906797826856488,1.7872364001149552,6.673975844110295,0.611323554743717,0.9256569658653457,0.7104194857916103,0.5177514792899408,0.5989731888191672,0.5948290750220798,0.45529257067718604,0.5617780685424805,0.0003,44.22
tree_guided_moe_kd_focal_supcon,3,0.6061432854787536,0.005228741511302989,1.7804890323607707,6.676781285773393,0.6128975310651998,0.9273886792002685,0.7220447284345048,0.5200525969756739,0.6046244983756928,0.6014083254991914,0.45759368836291914,0.5480801463127136,0.0003,43.65
tree_guided_moe_kd_focal_supcon,4,0.6051015189094627,0.004849283090862803,1.7777882001209075,6.691575329179012,0.6129918246169724,0.9260525449868232,0.7006507592190889,0.5309007232084155,0.6040770525528334,0.59806065802268,0.4539776462853386,0.5384507179260254,0.0003,42.93
tree_guided_moe_kd_focal_supcon,5,0.6045233678311126,0.0045954287784061194,1.7762071173824199,6.706578132035068,0.6128308577890685,0.9256948756832751,0.6911890504704876,0.5312294543063774,0.6007434944237918,0.5938870192825327,0.4444444444444444,0.5382953882217407,0.0003,39.15
tree_guided_moe_kd_focal_supcon,6,0.6042852470286714,0.004474612536130446,1.7755889445943414,6.713392897828205,0.6178607192390136,0.9273829126959547,0.6788953009068426,0.5414201183431953,0.6024140453547915,0.59394092597116,0.44970414201183434,0.5279723405838013,0.0003,25.98
tree_guided_moe_kd_focal_supcon,7,0.6033882352184359,0.004309733933842726,1.773312949061625,6.708459502500416,0.6175447820470883,0.9279829788626046,0.666798575385833,0.5539119000657462,0.6051355719159633,0.5951508648341657,0.44904667981591057,0.5349293947219849,0.0003,26.05
tree_guided_moe_kd_focal_supcon,8,0.6029301465305413,0.004165698036586117,1.7727039349699203,6.695324737663035,0.6173230138476125,0.9273444321843298,0.6868432114333753,0.537146614069691,0.6028408042796533,0.5952496212221218,0.4516765285996055,0.5499200820922852,0.0003,25.86
tree_guided_moe_kd_focal_supcon,9,0.6032392663035161,0.004056208427392985,1.774353635620326,6.6876944520517325,0.615349900640062,0.9280747817650014,0.6938068427890862,0.5266272189349113,0.5987665856849187,0.5924448552772351,0.4444444444444444,0.5518195033073425,0.00015,26.03
tree_guided_moe_kd_focal_supcon,10,0.602534615156741,0.003862136147971884,1.7730802746003285,6.674837290060936,0.6159236383475937,0.9280951384283467,0.6747333880229697,0.5407626561472715,0.6003649635036497,0.5916046784087129,0.44740302432610124,0.5457206964492798,0.00015,26.03
tree_guided_moe_kd_focal_supcon,11,0.6022199839616706,0.0038206467196053957,1.7724621906299158,6.666065731823468,0.616019619277534,0.9277338047716742,0.686598812553011,0.532215647600263,0.5996296296296296,0.5923224795376653,0.4477317554240631,0.5505378842353821,0.00015,26.18
tree_guided_moe_kd_focal_supcon,12,0.6017365242671522,0.003758189477749274,1.7710951338877226,6.664977189306868,0.6181290248411179,0.9289848422140304,0.6759753593429159,0.5410913872452334,0.6010589738908162,0.5923769092378247,0.44641683103221563,0.5476374626159668,0.00015,26.2
