Model,Best_Epoch,Tuning_Config,Selection_Objective,Best_Val_Selection_Score,Best_Val_PR_AUC,Selected_Threshold_from_Val,Val_Best_Fraud_Precision,Val_Best_Fraud_Recall,Val_Best_Fraud_F1,Train_Time_Seconds,Checkpoint_File,History_File,Prediction_File,Review_Budget_Detail_File,PR_AUC,ROC_AUC,Fraud_Precision,Fraud_Recall,Fraud_F1,MCC,Recall@Precision>=0.80,Threshold@Precision>=0.80,Selected_Threshold,TN,FP,FN,TP,Precision@1%,Recall@1%,F1@1%,Lift@1%,CapturedAmountRate@1%,ExpectedUtility@1%,Precision@3%,Recall@3%,F1@3%,Lift@3%,CapturedAmountRate@3%,ExpectedUtility@3%,Precision@5%,Recall@5%,F1@5%,Lift@5%,CapturedAmountRate@5%,ExpectedUtility@5%,Precision@10%,Recall@10%,F1@10%,Lift@10%,CapturedAmountRate@10%,ExpectedUtility@10%,Precision@15%,Recall@15%,F1@15%,Lift@15%,CapturedAmountRate@15%,ExpectedUtility@15%,Precision@20%,Recall@20%,F1@20%,Lift@20%,CapturedAmountRate@20%,ExpectedUtility@20%
tree_guided_moe_kd_focal_supcon,12,A_current_pr_auc_seed42,PR_AUC,0.6181456222198687,0.6181456222198687,0.5486424565315247,0.6785418392709196,0.5384615384615384,0.6004398826979472,791.253,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\A_current_pr_auc_seed42\best_tree_guided_moe_kd_focal_supcon.pt,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\A_current_pr_auc_seed42\history_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\A_current_pr_auc_seed42\pred_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\A_current_pr_auc_seed42\review_budget_detail_tree_guided_moe_kd_focal_supcon.csv,0.5392217700183413,0.903395767160415,0.5779394867866717,0.48945831981835874,0.530031612223393,0.5164327167970796,0.3516055789815115,0.733214259147644,0.5486424565315247,84396,1102,1574,1509,0.8871331828442438,0.25494648070061626,0.3960695389266818,25.4891808204755,0.14293823285049514,66239.01209259033,0.571482317531979,0.49270191372040223,0.5291761017244383,16.419875176548892,0.39958118923284086,184988.7312092781,0.3939051918735892,0.5660071359065845,0.46452815120457874,11.317715148022836,0.5015846194957234,231118.41121006012,0.24223953042104074,0.6960752513785274,0.3594037849606431,6.960045359787937,0.6852249628888101,312928.4812273979,0.17655027092113185,0.7609471294193967,0.28660436137071654,5.072656356946085,0.7635315616836085,345272.92725515366,0.1415589546762996,0.8134933506325008,0.24115384615384614,4.067283089257637,0.8354143801299161,374600.7112956047
