Model,PR_AUC,ROC_AUC,Fraud_Precision,Fraud_Recall,Fraud_F1,MCC,Recall@Precision>=0.80,Precision@1%,Recall@1%,CapturedAmountRate@1%,ExpectedUtility@1%,Precision@3%,Recall@3%,CapturedAmountRate@3%,ExpectedUtility@3%,Precision@5%,Recall@5%,CapturedAmountRate@5%,ExpectedUtility@5%,Precision@10%,Recall@10%,CapturedAmountRate@10%,ExpectedUtility@10%,Selected_Threshold_from_Val,TN,FP,FN,TP,Best_Epoch,Best_Val_PR_AUC,Train_Time_Seconds
tree_guided_moe_kd_focal_supcon,0.5392217700183413,0.903395767160415,0.5779394867866717,0.48945831981835874,0.530031612223393,0.5164327167970796,0.3516055789815115,0.8871331828442438,0.25494648070061626,0.14293823285049514,66239.01209259033,0.571482317531979,0.49270191372040223,0.39958118923284086,184988.7312092781,0.3939051918735892,0.5660071359065845,0.5015846194957234,231118.41121006012,0.24223953042104074,0.6960752513785274,0.6852249628888101,312928.4812273979,0.5486424565315247,84396,1102,1574,1509,12,0.6181456222198687,791.253
