Model,Review_Budget,Review_Budget_Percent,Review_Count,TP_at_K,FP_at_K,FN_at_K,TN_at_K,Precision@K,Recall@K,F1@K,Lift@K,Captured_Fraud_Amount@K,Captured_Fraud_Amount_Rate@K,Review_Cost@K,False_Positive_Cost@K,Expected_Utility@K
tree_guided_moe_kd_focal_supcon,0.01,1.0,886,782,104,2301,85394,0.8826185101580135,0.2536490431397989,0.3940539178634417,25.359464887546867,71103.72110056877,0.1514106281156509,886.0,0.0,70217.72110056877
tree_guided_moe_kd_focal_supcon,0.03,3.0,2658,1511,1147,1572,84351,0.5684725357411587,0.4901070385987674,0.5263891308134471,16.333397887929802,181453.10017967224,0.38639226536227694,2658.0,0.0,178795.10017967224
tree_guided_moe_kd_focal_supcon,0.05,5.0,4430,1756,2674,1327,82824,0.3963882618510158,0.5695750891988323,0.4674564088912551,11.389058911133581,230533.86620998383,0.49090648062445585,4430.0,0.0,226103.86620998383
tree_guided_moe_kd_focal_supcon,0.1,10.0,8859,2083,6776,1000,78722,0.23512811829777627,0.6756406097956535,0.34885278847764195,6.755719703838897,301253.43421316147,0.641499080360322,8859.0,0.0,292394.43421316147
tree_guided_moe_kd_focal_supcon,0.15,15.0,13288,2322,10966,761,74532,0.1747441300421433,0.7531625040544924,0.2836723474436504,5.02076217426633,360569.36322927475,0.7678083920331992,13288.0,0.0,347281.36322927475
tree_guided_moe_kd_focal_supcon,0.2,20.0,17717,2499,15218,584,70280,0.1410509679968392,0.8105741161206617,0.24028846153846153,4.05268757577944,396627.9262213707,0.8445926951199378,17717.0,0.0,378910.9262213707
