Model,PR_AUC,ROC_AUC,Fraud_Precision,Fraud_Recall,Fraud_F1,MCC,Recall@Precision>=0.80,Precision@1%,Recall@1%,CapturedAmountRate@1%,ExpectedUtility@1%,Precision@3%,Recall@3%,CapturedAmountRate@3%,ExpectedUtility@3%,Precision@5%,Recall@5%,CapturedAmountRate@5%,ExpectedUtility@5%,Precision@10%,Recall@10%,CapturedAmountRate@10%,ExpectedUtility@10%,Selected_Threshold_from_Val,TN,FP,FN,TP,Best_Epoch,Best_Val_PR_AUC,Train_Time_Seconds
tree_guided_moe_kd_focal_supcon,0.533039037142266,0.9014382200373099,0.6059092800665834,0.4722672721375284,0.5308056872037915,0.5203199324623776,0.35452481349335063,0.8826185101580135,0.2536490431397989,0.1514106281156509,70217.72110056877,0.5684725357411587,0.4901070385987674,0.38639226536227694,178795.10017967224,0.3963882618510158,0.5695750891988323,0.49090648062445585,226103.86620998383,0.23512811829777627,0.6756406097956535,0.641499080360322,292394.43421316147,0.5400688648223877,84551,947,1627,1456,2,0.6214750717074222,364.152
