Model,Best_Epoch,Tuning_Config,Selection_Objective,Best_Val_Selection_Score,Best_Val_PR_AUC,Selected_Threshold_from_Val,Val_Best_Fraud_Precision,Val_Best_Fraud_Recall,Val_Best_Fraud_F1,Train_Time_Seconds,Checkpoint_File,History_File,Prediction_File,Review_Budget_Detail_File,PR_AUC,ROC_AUC,Fraud_Precision,Fraud_Recall,Fraud_F1,MCC,Recall@Precision>=0.80,Threshold@Precision>=0.80,Selected_Threshold,TN,FP,FN,TP,Precision@1%,Recall@1%,F1@1%,Lift@1%,CapturedAmountRate@1%,ExpectedUtility@1%,Precision@3%,Recall@3%,F1@3%,Lift@3%,CapturedAmountRate@3%,ExpectedUtility@3%,Precision@5%,Recall@5%,F1@5%,Lift@5%,CapturedAmountRate@5%,ExpectedUtility@5%,Precision@10%,Recall@10%,F1@10%,Lift@10%,CapturedAmountRate@10%,ExpectedUtility@10%,Precision@15%,Recall@15%,F1@15%,Lift@15%,CapturedAmountRate@15%,ExpectedUtility@15%,Precision@20%,Recall@20%,F1@20%,Lift@20%,CapturedAmountRate@20%,ExpectedUtility@20%,Config_Name,Config_Seed,Config_LR,Config_Dropout,Config_KD_Weight,Config_Lambda_SupCon,Config_Selection_Objective
tree_guided_moe_kd_focal_supcon,12,A_current_pr_auc_seed42,PR_AUC,0.6181456222198687,0.6181456222198687,0.5486424565315247,0.6785418392709196,0.5384615384615384,0.6004398826979472,791.253,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\A_current_pr_auc_seed42\best_tree_guided_moe_kd_focal_supcon.pt,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\A_current_pr_auc_seed42\history_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\A_current_pr_auc_seed42\pred_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\A_current_pr_auc_seed42\review_budget_detail_tree_guided_moe_kd_focal_supcon.csv,0.5392217700183413,0.903395767160415,0.5779394867866717,0.4894583198183587,0.530031612223393,0.5164327167970796,0.3516055789815115,0.733214259147644,0.5486424565315247,84396,1102,1574,1509,0.8871331828442438,0.2549464807006162,0.3960695389266818,25.4891808204755,0.1429382328504951,66239.01209259033,0.571482317531979,0.4927019137204022,0.5291761017244383,16.419875176548892,0.3995811892328408,184988.7312092781,0.3939051918735892,0.5660071359065845,0.4645281512045787,11.317715148022836,0.5015846194957234,231118.4112100601,0.2422395304210407,0.6960752513785274,0.3594037849606431,6.960045359787937,0.6852249628888101,312928.4812273979,0.1765502709211318,0.7609471294193967,0.2866043613707165,5.072656356946085,0.7635315616836085,345272.92725515366,0.1415589546762996,0.8134933506325008,0.2411538461538461,4.067283089257637,0.8354143801299161,374600.7112956047,A_current_pr_auc_seed42,42,0.0003,0.3,0.3,0.01,PR_AUC
tree_guided_moe_kd_focal_supcon,15,H_kd030_sup020_pr_auc_seed42,PR_AUC,0.6185748001481315,0.6185748001481315,0.5594403147697449,0.6920444824636441,0.5318869165023011,0.6014869888475837,590.415,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\H_kd030_sup020_pr_auc_seed42\best_tree_guided_moe_kd_focal_supcon.pt,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\H_kd030_sup020_pr_auc_seed42\history_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\H_kd030_sup020_pr_auc_seed42\pred_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\H_kd030_sup020_pr_auc_seed42\review_budget_detail_tree_guided_moe_kd_focal_supcon.csv,0.5390094519463509,0.9030353442323116,0.5872641509433962,0.4845929289652935,0.5310111960191932,0.5183134538386218,0.354849172883555,0.7367734909057617,0.5594403147697449,84448,1050,1589,1494,0.8871331828442438,0.2549464807006162,0.3960695389266818,25.4891808204755,0.1428442290419256,66194.86710309982,0.5703536493604213,0.4917288355497892,0.5281309876328166,16.38744619331673,0.4027170947964747,186461.37918233871,0.3957110609480813,0.5686020110282193,0.4666577931585252,11.369601521194287,0.510268995547006,235196.66820144653,0.2428039282086014,0.6976970483295492,0.3602411656338972,6.976261681688655,0.6934758587925067,316803.17224788666,0.1765502709211318,0.7609471294193967,0.2866043613707165,5.072656356946085,0.7711398244288974,348845.8322687149,0.142179827284529,0.8170613039247486,0.2422115384615384,4.085122050175434,0.8406418981247472,377055.5982885361,H_kd030_sup020_pr_auc_seed42,42,0.0003,0.3,0.3,0.02,PR_AUC
tree_guided_moe_kd_focal_supcon,6,F_kd040_sup010_pr_auc_seed42,PR_AUC,0.6181843851104505,0.6181843851104505,0.5233487486839294,0.6654790182106096,0.5525969756738988,0.6038074712643678,385.045,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\F_kd040_sup010_pr_auc_seed42\best_tree_guided_moe_kd_focal_supcon.pt,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\F_kd040_sup010_pr_auc_seed42\history_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\F_kd040_sup010_pr_auc_seed42\pred_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\F_kd040_sup010_pr_auc_seed42\review_budget_detail_tree_guided_moe_kd_focal_supcon.csv,0.5372050550049555,0.9020270371522804,0.5612879619465788,0.4975673045734674,0.5275103163686382,0.5125254778344774,0.3554978916639636,0.7205552458763123,0.5233487486839294,84299,1199,1549,1534,0.8860045146726863,0.2546221213104119,0.3955656336608718,25.456751837243345,0.1435460305987109,66524.43909406662,0.5707298720842738,0.4920531949399935,0.5284793589966905,16.398255854394115,0.3963564606551584,183474.37119197843,0.3927765237020316,0.5643853389555628,0.4631971249833621,11.285286164790678,0.4956677634502694,228339.80519485477,0.2422395304210407,0.6960752513785274,0.3594037849606431,6.960045359787937,0.6895307983874491,314950.5382666588,0.1757977122215532,0.7577035355173533,0.2853826889011056,5.0510337808295205,0.7674196406445339,347098.8022646904,0.1407123102105322,0.8086279597794356,0.2397115384615384,4.042957233460641,0.8265592788680248,370442.2802906037,F_kd040_sup010_pr_auc_seed42,42,0.0003,0.3,0.4,0.01,PR_AUC
tree_guided_moe_kd_focal_supcon,6,G_kd050_sup010_pr_auc_seed42,PR_AUC,0.6171670833321992,0.6171670833321992,0.527233362197876,0.6637692611615962,0.5522682445759369,0.6029068724205993,440.241,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\G_kd050_sup010_pr_auc_seed42\best_tree_guided_moe_kd_focal_supcon.pt,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\G_kd050_sup010_pr_auc_seed42\history_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\G_kd050_sup010_pr_auc_seed42\pred_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\G_kd050_sup010_pr_auc_seed42\review_budget_detail_tree_guided_moe_kd_focal_supcon.csv,0.5367994601300583,0.901542474618967,0.5573710965867829,0.4978916639636717,0.5259551139283879,0.5107256255955493,0.3580927667855984,0.723436713218689,0.527233362197876,84279,1219,1548,1535,0.8871331828442438,0.2549464807006162,0.3960695389266818,25.4891808204755,0.144202434806043,66832.69210290909,0.5699774266365688,0.4914044761595848,0.5277826162689426,16.376636532239345,0.3917267895276525,181300.23818206787,0.391647855530474,0.562763542004541,0.4618660987621457,11.252857181558522,0.4935721626278503,227355.693192482,0.242465289536065,0.6967239701589361,0.3597387372299447,6.966531888548224,0.6859554948476019,313271.54525995255,0.1760234798314268,0.7586766136879662,0.2857491906419889,5.05752055366449,0.7677004191791668,347230.6582570076,0.1408816391036857,0.8096010379500487,0.24,4.047822404620041,0.8331430499116855,373534.0752716065,G_kd050_sup010_pr_auc_seed42,42,0.0003,0.3,0.5,0.01,PR_AUC
tree_guided_moe_kd_focal_supcon,7,C_kd030_sup010_f1_seed42,Fraud_F1,0.6051355719159633,0.6175447820470883,0.5349293947219849,0.666798575385833,0.5539119000657462,0.6051355719159633,401.015,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\C_kd030_sup010_f1_seed42\best_tree_guided_moe_kd_focal_supcon.pt,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\C_kd030_sup010_f1_seed42\history_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\C_kd030_sup010_f1_seed42\pred_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\C_kd030_sup010_f1_seed42\review_budget_detail_tree_guided_moe_kd_focal_supcon.csv,0.5365520190489188,0.901202543716948,0.5576993083363669,0.4969185857930587,0.525557461406518,0.5103756964173373,0.3593902043464158,0.7420944571495056,0.5349293947219849,84283,1215,1551,1532,0.8860045146726863,0.2546221213104119,0.3955656336608718,25.456751837243345,0.1425273629683912,66046.0640950203,0.5707298720842738,0.4920531949399935,0.5284793589966905,16.398255854394115,0.3926598135198362,181738.3941988945,0.391647855530474,0.562763542004541,0.4618660987621457,11.252857181558522,0.4939849852008726,227549.55819034576,0.2413364939609436,0.6934803762568926,0.3580639758834366,6.93409924474679,0.6850099179114181,312827.49427366257,0.1760234798314268,0.7586766136879662,0.2857491906419889,5.05752055366449,0.7645267267780267,345740.2652630806,0.1412202968899926,0.8115471942912748,0.240576923076923,4.057552746938839,0.8357833809650496,374773.9972319603,C_kd030_sup010_f1_seed42,42,0.0003,0.3,0.3,0.01,Fraud_F1
tree_guided_moe_kd_focal_supcon,1,E_kd020_sup005_pr_auc_seed42,PR_AUC,0.6151262390128607,0.6151262390128607,0.5734460949897766,0.6794453507340946,0.5476660092044707,0.6064797961412449,160.608,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\E_kd020_sup005_pr_auc_seed42\best_tree_guided_moe_kd_focal_supcon.pt,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\E_kd020_sup005_pr_auc_seed42\history_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\E_kd020_sup005_pr_auc_seed42\pred_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\E_kd020_sup005_pr_auc_seed42\review_budget_detail_tree_guided_moe_kd_focal_supcon.csv,0.5355205448282916,0.8984851034029192,0.5807183364839319,0.4982160233538761,0.5363128491620112,0.5225470105459015,0.3658773921505027,0.7213319540023804,0.5734460949897766,84389,1109,1547,1536,0.8758465011286681,0.2517028867985728,0.3910304862685815,25.164890988153925,0.1436093131198439,66554.15710520744,0.5782543265613243,0.4985403827440804,0.5354467862741683,16.61444907594183,0.3822944585136542,176870.73516702652,0.3988713318284424,0.5731430424910802,0.4703846665779315,11.460402674244326,0.4952688843642554,228152.4881772995,0.2395304210407495,0.6882906260136231,0.3553843577290236,6.882207014664493,0.6787942789347556,309908.57724809647,0.1749698976520168,0.7541355822251055,0.2840388491845336,5.0272489471013,0.7696245303656319,348134.23726511,0.1413896257831461,0.8125202724618877,0.2408653846153846,4.062417918098237,0.8589919887023839,385672.95718097687,E_kd020_sup005_pr_auc_seed42,42,0.0003,0.3,0.2,0.005,PR_AUC
tree_guided_moe_kd_focal_supcon,3,D_kd030_sup010_recallP80_seed42,Recall@Precision>=0.80,0.460223537146614,0.609926917472585,0.5377958416938782,0.7027145359019265,0.5276134122287969,0.6027037176117161,244.756,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\D_kd030_sup010_recallP80_seed42\best_tree_guided_moe_kd_focal_supcon.pt,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\D_kd030_sup010_recallP80_seed42\history_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\D_kd030_sup010_recallP80_seed42\pred_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\D_kd030_sup010_recallP80_seed42\review_budget_detail_tree_guided_moe_kd_focal_supcon.csv,0.5331369248985198,0.8990686965023537,0.602621876280213,0.4771326629905936,0.5325850832729906,0.5215141825675337,0.3616607200778463,0.679401695728302,0.5377958416938782,84528,970,1612,1471,0.8803611738148984,0.2530003243593902,0.3930461073318216,25.294606921082558,0.1455586921499845,67469.60210800171,0.5703536493604213,0.4917288355497892,0.5281309876328166,16.38744619331673,0.3803285828017177,175947.5431818962,0.3893905191873589,0.5595199481024976,0.4592040463197125,11.187999215094209,0.4873934373929542,224454.11117458344,0.2362569138728976,0.6788842036976971,0.3505275498241501,6.788152347640333,0.6577486620332132,300025.37622594833,0.1733895243829018,0.7473240350308141,0.2814733369983507,4.981841537256513,0.7596859607373303,343467.0002832413,0.1400914376023028,0.8050600064871878,0.2386538461538461,4.025118272542844,0.8358717120029606,374815.4782400131,D_kd030_sup010_recallP80_seed42,42,0.0003,0.3,0.3,0.01,Recall@Precision>=0.80
tree_guided_moe_kd_focal_supcon,4,B_kd030_sup010_mcc_seed42,MCC,0.5976482921180287,0.611005828657699,0.5439115762710571,0.7219399538106236,0.5138067061143984,0.600345688496255,395.182,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\B_kd030_sup010_mcc_seed42\best_tree_guided_moe_kd_focal_supcon.pt,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\B_kd030_sup010_mcc_seed42\history_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\B_kd030_sup010_mcc_seed42\pred_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\B_kd030_sup010_mcc_seed42\review_budget_detail_tree_guided_moe_kd_focal_supcon.csv,0.531202503321156,0.8984802341044874,0.6211396259243149,0.4631852092118066,0.5306577480490524,0.5221932823353732,0.3623094388582549,0.6932263970375061,0.5439115762710571,84627,871,1655,1428,0.8837471783295711,0.2539734025300032,0.3945578231292517,25.391893870779025,0.1462750654305659,67806.0171046257,0.5620767494356659,0.4845929289652935,0.520466817627591,16.149633649614245,0.3765628142162175,174179.1061668396,0.3887133182844244,0.5585468699318845,0.4584054305869826,11.168541825154913,0.4800053070186623,220984.582198143,0.2378372276780675,0.6834252351605579,0.3528722157092614,6.833558048962341,0.6652694923744776,303557.222237587,0.1741420830824804,0.7505676289328576,0.2826950094679616,5.003464113373078,0.7632414839198334,345136.7042655945,0.1394705649940734,0.80149205319494,0.2375961538461538,4.007279311625048,0.8272613849624644,370771.99529504776,B_kd030_sup010_mcc_seed42,42,0.0003,0.3,0.3,0.01,MCC
