Model,PR_AUC,ROC_AUC,Fraud_Precision,Fraud_Recall,Fraud_F1,MCC,Recall@Precision>=0.80,Precision@1%,Recall@1%,CapturedAmountRate@1%,ExpectedUtility@1%,Precision@3%,Recall@3%,CapturedAmountRate@3%,ExpectedUtility@3%,Precision@5%,Recall@5%,CapturedAmountRate@5%,ExpectedUtility@5%,Precision@10%,Recall@10%,CapturedAmountRate@10%,ExpectedUtility@10%,Selected_Threshold_from_Val,TN,FP,FN,TP,Best_Epoch,Best_Val_PR_AUC,Train_Time_Seconds
tree_guided_moe_kd_focal_supcon,0.5367994601300583,0.901542474618967,0.5573710965867829,0.49789166396367174,0.5259551139283879,0.5107256255955493,0.3580927667855984,0.8871331828442438,0.25494648070061626,0.144202434806043,66832.69210290909,0.5699774266365688,0.4914044761595848,0.3917267895276525,181300.23818206787,0.39164785553047404,0.562763542004541,0.49357216262785036,227355.693192482,0.24246528953606503,0.6967239701589361,0.6859554948476019,313271.54525995255,0.527233362197876,84279,1219,1548,1535,6,0.6171670833321992,440.241
