Model,Review_Budget,Review_Budget_Percent,Review_Count,TP_at_K,FP_at_K,FN_at_K,TN_at_K,Precision@K,Recall@K,F1@K,Lift@K,Captured_Fraud_Amount@K,Captured_Fraud_Amount_Rate@K,Review_Cost@K,False_Positive_Cost@K,Expected_Utility@K
LightGBM scale_pos_weight,0.01,1.0,886,784,102,2299,85396,0.8848758465011287,0.2542977619202076,0.3950617283950617,25.424322854011184,68292.62210536003,0.14542458043809234,886.0,0.0,67406.62210536003
LightGBM scale_pos_weight,0.03,3.0,2658,1514,1144,1569,84354,0.5696012039127163,0.49108011676938046,0.5274342449050688,16.36582687116196,187100.41517400742,0.3984178457007493,2658.0,0.0,184442.41517400742
LightGBM scale_pos_weight,0.05,5.0,4430,1806,2624,1277,82874,0.4076749435665914,0.5857930587090496,0.4807666711034207,11.713348743455152,245297.15318727493,0.5223439148358332,4430.0,0.0,240867.15318727493
LightGBM scale_pos_weight,0.1,10.0,8859,2194,6665,889,78833,0.2476577491816232,0.7116445021083361,0.36744263942388206,7.115722050034825,326609.7482447624,0.6954936586298928,8859.0,0.0,317750.7482447624
LightGBM scale_pos_weight,0.15,15.0,13288,2379,10909,704,74589,0.17903371462974113,0.7716509892961402,0.2906358805204325,5.144010858130749,364865.5182752609,0.7769567674476863,13288.0,0.0,351577.5182752609
LightGBM scale_pos_weight,0.2,20.0,17717,2530,15187,553,70311,0.14280069989275837,0.8206292572169964,0.2432692307692308,4.102961011093231,393989.34432411194,0.8389740110874458,17717.0,0.0,376272.34432411194
