Model,Best_Epoch,Tuning_Config,Selection_Objective,Best_Val_Selection_Score,Best_Val_PR_AUC,Selected_Threshold_from_Val,Val_Best_Fraud_Precision,Val_Best_Fraud_Recall,Val_Best_Fraud_F1,Train_Time_Seconds,Checkpoint_File,History_File,Prediction_File,Review_Budget_Detail_File,PR_AUC,ROC_AUC,Fraud_Precision,Fraud_Recall,Fraud_F1,MCC,Recall@Precision>=0.80,Threshold@Precision>=0.80,Selected_Threshold,TN,FP,FN,TP,Precision@1%,Recall@1%,F1@1%,Lift@1%,CapturedAmountRate@1%,ExpectedUtility@1%,Precision@3%,Recall@3%,F1@3%,Lift@3%,CapturedAmountRate@3%,ExpectedUtility@3%,Precision@5%,Recall@5%,F1@5%,Lift@5%,CapturedAmountRate@5%,ExpectedUtility@5%,Precision@10%,Recall@10%,F1@10%,Lift@10%,CapturedAmountRate@10%,ExpectedUtility@10%,Precision@15%,Recall@15%,F1@15%,Lift@15%,CapturedAmountRate@15%,ExpectedUtility@15%,Precision@20%,Recall@20%,F1@20%,Lift@20%,CapturedAmountRate@20%,ExpectedUtility@20%
tree_guided_moe_kd_focal_supcon,4,B_kd030_sup010_mcc_seed42,MCC,0.5976482921180287,0.611005828657699,0.5439115762710571,0.7219399538106236,0.5138067061143984,0.600345688496255,395.182,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\B_kd030_sup010_mcc_seed42\best_tree_guided_moe_kd_focal_supcon.pt,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\B_kd030_sup010_mcc_seed42\history_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\B_kd030_sup010_mcc_seed42\pred_tree_guided_moe_kd_focal_supcon.csv,D:\project\data\merge_paper_ready_tree_cost\proposed_tree_guided_moe_tuning\B_kd030_sup010_mcc_seed42\review_budget_detail_tree_guided_moe_kd_focal_supcon.csv,0.531202503321156,0.8984802341044874,0.6211396259243149,0.46318520921180667,0.5306577480490524,0.5221932823353732,0.36230943885825495,0.6932263970375061,0.5439115762710571,84627,871,1655,1428,0.8837471783295711,0.2539734025300032,0.3945578231292517,25.391893870779025,0.14627506543056598,67806.0171046257,0.5620767494356659,0.48459292896529355,0.520466817627591,16.149633649614245,0.3765628142162175,174179.1061668396,0.3887133182844244,0.5585468699318845,0.4584054305869826,11.168541825154913,0.4800053070186623,220984.582198143,0.2378372276780675,0.6834252351605579,0.35287221570926147,6.833558048962341,0.6652694923744776,303557.222237587,0.17414208308248044,0.7505676289328576,0.28269500946796167,5.003464113373078,0.7632414839198334,345136.7042655945,0.13947056499407348,0.80149205319494,0.23759615384615382,4.007279311625048,0.8272613849624644,370771.99529504776
