experiment,epoch,train_loss,train_classification_loss,train_kd_loss,train_supcon_loss,val_PR_AUC,val_ROC_AUC,val_Fraud_Precision,val_Fraud_Recall,val_Fraud_F1,val_MCC,val_Recall@Precision>=0.80,val_threshold,lr,epoch_seconds
deepfm_only_bce,1,0.44517776556225624,0.44517776556225624,0.0,0.0,0.4370930070972634,0.8633334384793233,0.48472828242760807,0.4017094017094017,0.4393312960632752,0.4233020056594978,0.23767258382642997,0.9150517582893372,0.0003,39.59
deepfm_only_bce,2,0.3059773057483929,0.3059773057483929,0.0,0.0,0.47246850349109815,0.8663011206371993,0.4897236002834869,0.4543063773833005,0.4713506139154161,0.4536214091699335,0.2606837606837607,0.9030214548110962,0.0003,40.67
deepfm_only_bce,3,0.21783695437543962,0.21783695437543962,0.0,0.0,0.48883405196174273,0.8660888514052659,0.6218781218781219,0.40927021696252464,0.4936558287073751,0.49061364436528937,0.2975016436554898,0.9457324147224426,0.0003,39.32
deepfm_only_bce,4,0.16422947801737922,0.16422947801737922,0.0,0.0,0.4996142072126399,0.8791601504783616,0.6167064439140811,0.4247205785667324,0.5030173252871326,0.4977293591871069,0.29980276134122286,0.9540826082229614,0.0003,39.07
deepfm_only_bce,5,0.1313353078231253,0.1313353078231253,0.0,0.0,0.5104243510819448,0.8683692050638032,0.5901287553648069,0.4520052596975674,0.5119136262099777,0.5016298864391358,0.3238001314924392,0.9102294445037842,0.0003,39.2
deepfm_only_bce,6,0.11113043837651027,0.11113043837651027,0.0,0.0,0.5025746143951231,0.8682445209811942,0.6330365974282888,0.42077580539119,0.5055292259083728,0.5024803557360907,0.31821170282708744,0.9538017511367798,0.0003,40.55
deepfm_only_bce,7,0.09645640438032069,0.09645640438032069,0.0,0.0,0.5112823753789993,0.8688991220225287,0.6575342465753424,0.4260355029585799,0.5170556552962298,0.5162506446097361,0.33037475345167655,0.9576729536056519,0.0003,39.48
deepfm_only_bce,8,0.08641705953220222,0.08641705953220222,0.0,0.0,0.5104597487732716,0.8671132715691338,0.5989537925021796,0.4516765285996055,0.5149925037481259,0.5055373864521782,0.33037475345167655,0.9179362058639526,0.0003,39.63
deepfm_only_bce,9,0.0767886855973419,0.0767886855973419,0.0,0.0,0.5263738144020083,0.870814990719137,0.6423290203327172,0.4569362261669954,0.5339992316557818,0.5283267807131208,0.3556870479947403,0.9473254084587097,0.0003,30.0
deepfm_only_bce,10,0.06943017514441416,0.06943017514441416,0.0,0.0,0.521046988463409,0.8728950981439051,0.6744306418219461,0.42833662064431294,0.523924406915963,0.5248572093148556,0.35667324128862593,0.9425063133239746,0.0003,38.81
deepfm_only_bce,11,0.06670267881945523,0.06670267881945523,0.0,0.0,0.5121689485083051,0.8705812022996626,0.6904109589041096,0.41420118343195267,0.5177727552907335,0.5225290234073943,0.35634451019066404,0.9532259702682495,0.0003,39.35
deepfm_only_bce,12,0.060892387911621056,0.060892387911621056,0.0,0.0,0.5269270717015372,0.8731630340302768,0.68753287743293,0.42965154503616043,0.5288286465709083,0.5311913237716878,0.3599605522682446,0.9599170088768005,0.0003,39.53
deepfm_only_bce,13,0.05753769426974138,0.05753769426974138,0.0,0.0,0.5195938299567567,0.8718169174809736,0.6396686608375518,0.4569362261669954,0.5330776605944392,0.5271351456557061,0.3616042077580539,0.8967289328575134,0.0003,40.07
deepfm_only_bce,14,0.05405207738023351,0.05405207738023351,0.0,0.0,0.5228203657458907,0.8700833633226144,0.6501901140684411,0.44970414201183434,0.5316750874465604,0.5275036308926695,0.3625904010519395,0.936295211315155,0.0003,40.32
deepfm_only_bce,15,0.0490631341787816,0.0490631341787816,0.0,0.0,0.5239139497073544,0.8695349343670352,0.6588178760211437,0.45069033530571995,0.5352332617606871,0.5318913458210601,0.35404339250493094,0.953656017780304,0.00015,39.04
deepfm_only_bce,16,0.035850826968488715,0.035850826968488715,0.0,0.0,0.533766856627733,0.8710184728053769,0.6956072351421189,0.44247205785667326,0.5408880851918827,0.5426516990492143,0.37442472057856674,0.9575095176696777,0.00015,39.25
deepfm_only_bce,17,0.034049906291427026,0.034049906291427026,0.0,0.0,0.5204327673165208,0.8642776175723361,0.6596884128529699,0.44543063773833,0.5317896389324961,0.5290836375231617,0.3596318211702827,0.9436280727386475,0.00015,38.93
deepfm_only_bce,18,0.03149107762985235,0.03149107762985235,0.0,0.0,0.5312591561202815,0.8678875434275806,0.6571428571428571,0.46877054569362264,0.5471987720644667,0.5419682260150305,0.38297172912557526,0.9147570729255676,0.00015,39.93
deepfm_only_bce,19,0.031290974373314545,0.031290974373314545,0.0,0.0,0.521160772630935,0.8582905199691335,0.6325136612021858,0.45660749506903353,0.5303550973654066,0.5237235728339437,0.36587771203155817,0.8979597687721252,7.5e-05,39.53
deepfm_only_bce,20,0.024395263365182905,0.024395263365182905,0.0,0.0,0.5218748962685807,0.8579854659342019,0.6683095120749137,0.4457593688362919,0.5348057582330901,0.5330264234579868,0.36489151873767256,0.8822690844535828,7.5e-05,40.29
