experiment,epoch,train_loss,train_classification_loss,train_kd_loss,train_supcon_loss,val_PR_AUC,val_ROC_AUC,val_Fraud_Precision,val_Fraud_Recall,val_Fraud_F1,val_MCC,val_Recall@Precision>=0.80,val_threshold,lr,epoch_seconds
moe_focal_supcon,1,0.11789080216110213,0.0433622309562235,0.0,7.4528573004832115,0.4408433711469483,0.8678921570153368,0.5528455284552846,0.3800131492439185,0.45041885836742646,0.44271591448866215,0.23307034845496383,0.7581225037574768,0.0003,45.48
moe_focal_supcon,2,0.10523206653653638,0.032331881242953955,0.0,7.290018682161166,0.4381724485732593,0.8628480433149828,0.57686294945284,0.363905325443787,0.4462809917355372,0.4433216861360925,0.24720578566732412,0.7546180486679077,0.0003,52.43
moe_focal_supcon,3,0.09798593087795722,0.02564986143229202,0.0,7.233607080740859,0.4615002052959373,0.8753661384364247,0.5108139992135273,0.4270216962524655,0.46517457475380486,0.4498262558355588,0.23833004602235372,0.7382074594497681,0.0003,53.59
moe_focal_supcon,4,0.09184273403287681,0.019767118673846687,0.0,7.2075616881105775,0.4711345868050889,0.8760204992868098,0.49485997873094645,0.4589086127547666,0.47620672010915915,0.45865396759647603,0.24095989480604865,0.7606097459793091,0.0003,54.65
moe_focal_supcon,5,0.08770666911147143,0.01598365308804317,0.0,7.172301748038862,0.49189275406596805,0.8691809755332737,0.5776892430278885,0.4289940828402367,0.4923599320882852,0.4826742886459523,0.30243261012491784,0.7848785519599915,0.0003,50.01
moe_focal_supcon,6,0.08515851743753722,0.013625924089766903,0.0,7.153259482558439,0.5075273986050536,0.8749112782671025,0.5931307793923382,0.4428007889546351,0.5070581592320723,0.4977428182003171,0.3129520052596976,0.7704747915267944,0.0003,45.01
moe_focal_supcon,7,0.08272904829243025,0.011621329467673793,0.0,7.110772000927724,0.5145474719269764,0.8840091292083501,0.6284337349397591,0.4286653517422748,0.5096736368966192,0.5052644433435678,0.32741617357001973,0.8114123940467834,0.0003,48.28
moe_focal_supcon,8,0.08102846922056303,0.010076025444258776,0.0,7.095244525976623,0.5136371581567629,0.8807278383746877,0.6517073170731708,0.43918474687705455,0.5247446975648076,0.5218102107454677,0.33004602235371466,0.8158412575721741,0.0003,47.84
moe_focal_supcon,9,0.07960065060864023,0.00909619419505292,0.0,7.050445821985673,0.5139491463292485,0.879395895012928,0.6207978484984312,0.45529257067718604,0.5253176559833113,0.5176464411395105,0.3326758711374096,0.8205112218856812,0.0003,48.67
moe_focal_supcon,10,0.07885273700666631,0.00827987246409981,0.0,7.05728658286832,0.5135295908666926,0.8796080624038991,0.6500493583415597,0.4329388560157791,0.5197316495659037,0.5172818748863933,0.33826429980276135,0.8430580496788025,0.00015,48.04
moe_focal_supcon,11,0.07601228430395336,0.006483234704230729,0.0,6.9529051329053955,0.5241437722963267,0.8766764684557917,0.6179677278674226,0.4658119658119658,0.5312089971883787,0.5224449710463681,0.34944115713346485,0.8073660135269165,0.00015,46.2
moe_focal_supcon,12,0.0753449689528059,0.005981923081850419,0.0,6.936304733490884,0.5203810223189428,0.8781779539618744,0.5894476504534213,0.4700854700854701,0.5230431602048281,0.5115170597917332,0.336620644312952,0.7891426682472229,0.00015,51.39
moe_focal_supcon,13,0.0747467058417748,0.0055624928838241584,0.0,6.918421447280818,0.5282679713324369,0.876347566341874,0.6450690805145307,0.4451019066403682,0.5267457693055826,0.5224801736772867,0.35601577909270216,0.7886319160461426,0.00015,48.07
moe_focal_supcon,14,0.07439759653532496,0.0053121817827867495,0.0,6.908541608671938,0.5294455076461796,0.8785503709897171,0.62144128113879,0.45923734385272846,0.5281663516068053,0.5202362158683768,0.36554898093359633,0.7991933226585388,0.00015,45.3
moe_focal_supcon,15,0.0739097437043973,0.005057035630169557,0.0,6.885270943625582,0.5248711977050485,0.8773639180113689,0.6394052044609665,0.4523339907955293,0.5298421255294571,0.5242898096851046,0.3556870479947403,0.7864537239074707,0.00015,46.03
moe_focal_supcon,16,0.073540510372762,0.004851790240269768,0.0,6.868872159116439,0.53078424991678,0.8809267376176126,0.6017478152309613,0.47534516765285995,0.531129476584022,0.520297540310319,0.3708086785009862,0.800770103931427,0.00015,49.64
moe_focal_supcon,17,0.0728699381209335,0.0045398247418041516,0.0,6.833011495431403,0.5350919202951385,0.8807391849951385,0.6116546150574224,0.472715318869165,0.5332838865195624,0.5234647866900485,0.3596318211702827,0.7773150205612183,0.00015,42.87
moe_focal_supcon,18,0.07294827637659897,0.004422383547974789,0.0,6.852589435755126,0.5302232466854104,0.8866444139936122,0.6417633410672854,0.4546351084812623,0.5322301327689052,0.5267090245017343,0.35009861932938857,0.8033573031425476,0.00015,42.63
moe_focal_supcon,19,0.07271396406523166,0.004181044616090338,0.0,6.853292080102514,0.5355308001267589,0.8827042351905505,0.62982689747004,0.46646942800788954,0.5359773371104816,0.5282686010456916,0.37409598948060485,0.7751962542533875,0.00015,43.46
moe_focal_supcon,20,0.07248414963871967,0.004157486811866208,0.0,6.832666418582378,0.5285141073267866,0.8830728341430613,0.6633954857703631,0.4444444444444444,0.5322834645669291,0.5300940862375658,0.34023668639053256,0.8159134984016418,0.00015,43.82
