experiment,epoch,train_loss,train_classification_loss,train_kd_loss,train_supcon_loss,val_PR_AUC,val_ROC_AUC,val_Fraud_Precision,val_Fraud_Recall,val_Fraud_F1,val_MCC,val_Recall@Precision>=0.80,val_threshold,lr,epoch_seconds
moe_bce,1,0.43954433046779834,0.43954433046779834,0.0,0.0,0.4351738260359714,0.8687457745127795,0.49937681761528874,0.39513477975016437,0.4411818682327032,0.426790547425677,0.2222222222222222,0.8126495480537415,0.0003,45.44
moe_bce,2,0.3184666562804732,0.3184666562804732,0.0,0.0,0.46502857473266185,0.8750174157653609,0.5243506493506493,0.4247205785667324,0.4693062114057392,0.4551546966269142,0.2495069033530572,0.8508541584014893,0.0003,49.63
moe_bce,3,0.23961894829776306,0.23961894829776306,0.0,0.0,0.4566831539035064,0.8601562713829993,0.5393307257714037,0.4079552925706772,0.46453303387609957,0.45286033737146014,0.25279421433267585,0.8161755204200745,0.0003,48.64
moe_bce,4,0.18735768828613839,0.18735768828613839,0.0,0.0,0.48027965952723595,0.8709405971349915,0.5700267618198037,0.42011834319526625,0.4837244511733535,0.47402683140058405,0.2758053911900066,0.8984851837158203,0.0003,56.53
moe_bce,5,0.15304658294261309,0.15304658294261309,0.0,0.0,0.49324751936080397,0.8799253469619754,0.5086603039943443,0.4730440499671269,0.49020609776869356,0.47308984090180506,0.2754766600920447,0.8477898240089417,0.0003,45.56
moe_bce,6,0.12897247459916672,0.12897247459916672,0.0,0.0,0.48760469043650173,0.8726876999844256,0.5540758676351897,0.45134779750164367,0.497463768115942,0.4841744591658971,0.28007889546351084,0.9141049981117249,0.0003,45.34
moe_bce,7,0.11067418370647635,0.11067418370647635,0.0,0.0,0.5003337121264003,0.8846998395962566,0.5505882352941176,0.46153846153846156,0.5021459227467812,0.48806633686400247,0.2882971729125575,0.8875784873962402,0.0003,45.47
moe_bce,8,0.09753431673919423,0.09753431673919423,0.0,0.0,0.5049876276845309,0.8806375323422878,0.5717684377478192,0.4740302432610125,0.5183321351545651,0.5052109492061715,0.2971729125575279,0.9066383838653564,0.0003,50.02
moe_bce,9,0.08827215401802832,0.08827215401802832,0.0,0.0,0.4913198141386701,0.8720982906098198,0.5522682445759369,0.46022353714661407,0.502062040523579,0.48816979861149584,0.2988165680473373,0.9045378565788269,0.0003,44.26
moe_bce,10,0.07859277383148863,0.07859277383148863,0.0,0.0,0.49760598282542656,0.882919876703414,0.5730244104261482,0.45529257067718604,0.5074189411980217,0.49543596129745193,0.27383300460223536,0.931006908416748,0.0003,44.33
moe_bce,11,0.07172893710728835,0.07172893710728835,0.0,0.0,0.5071155277014537,0.8785522271853743,0.609995537706381,0.44937541091387245,0.5175089911035397,0.5092785542507634,0.3067061143984221,0.9152513146400452,0.0003,48.1
moe_bce,12,0.06566292517935912,0.06566292517935912,0.0,0.0,0.5075490465274736,0.8737532984846625,0.6161939615736505,0.4428007889546351,0.5153022188217291,0.5082443705615941,0.32511505588428663,0.8939653635025024,0.0003,47.78
moe_bce,13,0.06018728869759733,0.06018728869759733,0.0,0.0,0.5066455569407973,0.8716541314276761,0.5959377700950734,0.4533201840894149,0.5149365197908887,0.5050826755381739,0.3136094674556213,0.8628469109535217,0.0003,45.16
moe_bce,14,0.05641128935577661,0.05641128935577661,0.0,0.0,0.5147479390918483,0.8758707315829708,0.566045066045066,0.4789612097304405,0.5188746438746439,0.5051098932840459,0.32018408941485865,0.8740935921669006,0.0003,50.0
moe_bce,15,0.053690525813387326,0.053690525813387326,0.0,0.0,0.5189089661994248,0.8800357675452436,0.6253369272237197,0.45759368836291914,0.5284738041002278,0.5210529780574802,0.31985535831689677,0.9049568772315979,0.0003,44.47
moe_bce,16,0.04984054927565559,0.04984054927565559,0.0,0.0,0.5031016421231891,0.8718088067129935,0.5840853158326497,0.46811308349769887,0.5197080291970803,0.5078624879953292,0.28994082840236685,0.8598802089691162,0.0003,49.36
moe_bce,17,0.04707513978863896,0.04707513978863896,0.0,0.0,0.5164818905420652,0.8751932451479757,0.6192982456140351,0.4641683103221565,0.5306275836151823,0.5221102141634032,0.3224852071005917,0.9012661576271057,0.0003,45.78
moe_bce,18,0.044067806236056266,0.044067806236056266,0.0,0.0,0.5213866604357722,0.8793364698505134,0.5845410628019324,0.47731755424063116,0.5255157437567861,0.5131932742857683,0.3234714003944773,0.8899694085121155,0.0003,44.06
moe_bce,19,0.04125129548639858,0.04125129548639858,0.0,0.0,0.5268581361581098,0.8786141272753316,0.6212914485165794,0.46811308349769887,0.5339332583427071,0.525302640537336,0.33694937541091385,0.8864296078681946,0.0003,45.95
moe_bce,20,0.04020642219780947,0.04020642219780947,0.0,0.0,0.5174511562244349,0.8793695643202887,0.6188795765328629,0.4612097304404997,0.52853644754191,0.5202078135861998,0.3228139381985536,0.8912671208381653,0.0003,46.73
