experiment,epoch,train_loss,train_classification_loss,train_kd_loss,train_supcon_loss,val_PR_AUC,val_ROC_AUC,val_Fraud_Precision,val_Fraud_Recall,val_Fraud_F1,val_MCC,val_Recall@Precision>=0.80,val_threshold,lr,epoch_seconds
tree_guided_moe_kd_focal,1,0.6464717038298159,0.03279461210681816,2.045590229008562,0.0,0.6113780494943363,0.9212796030253113,0.6803312629399586,0.5401051939513478,0.6021623602712113,0.5938751593942545,0.4451019066403682,0.5897701382637024,0.0003,24.67
tree_guided_moe_kd_focal,2,0.5495671254044818,0.008151417179082951,1.8047189435410067,0.0,0.6123881761884212,0.9224414181768319,0.7006950477845352,0.5302432610124918,0.6036676646706587,0.5977006725503714,0.462853385930309,0.6044927835464478,0.0003,24.13
tree_guided_moe_kd_focal,3,0.5441442610430353,0.006543371719958108,1.7920028806140493,0.0,0.6138095227432718,0.9254914781442493,0.6881042454812947,0.5381328073635766,0.6039476111418558,0.5964000089819206,0.45036160420775806,0.613038182258606,0.0003,24.58
tree_guided_moe_kd_focal,4,0.5417754470986835,0.005874317166911498,1.7863370206176343,0.0,0.6160075014440948,0.9260927817746705,0.6721311475409836,0.5525969756738988,0.6065307595165073,0.5969831946632217,0.44904667981591057,0.6107503771781921,0.0003,24.84
tree_guided_moe_kd_focal,5,0.5397772994107723,0.005426900059125107,1.7811679231684427,0.0,0.6106283718434624,0.9248245178374215,0.6592331768388107,0.5539119000657462,0.6020007145409074,0.5914959133097731,0.4339250493096647,0.605573296546936,0.0003,24.49
tree_guided_moe_kd_focal,6,0.5390181498362021,0.005145153022304549,1.7795765670720187,0.0,0.6165542450486939,0.9259593970151099,0.66171875,0.556870479947403,0.6047840057122457,0.5943269574324842,0.452991452991453,0.6060634851455688,0.0003,24.57
tree_guided_moe_kd_focal,7,0.5384535458007418,0.00478676036675598,1.7788892030099965,0.0,0.6206026374987215,0.9267820490953529,0.655831739961759,0.5637738330046023,0.6063284426374403,0.5952312501119175,0.4559500328731098,0.5989816188812256,0.0003,24.56
tree_guided_moe_kd_focal,8,0.5384269028777907,0.00465776646709045,1.7792303744298341,0.0,0.6193412976005093,0.9279703794061617,0.6582776248525364,0.5502958579881657,0.5994628469113698,0.5890431125678184,0.4536489151873767,0.6097016930580139,0.0003,24.44
tree_guided_moe_kd_focal,9,0.5378269752503013,0.004646728116966057,1.777267408809653,0.0,0.6180990322678135,0.9251372483750967,0.6269869304132816,0.5834976988823143,0.6044610931380896,0.5913256753412874,0.4526627218934911,0.5810503959655762,0.0003,24.44
tree_guided_moe_kd_focal,10,0.5375946297878187,0.004459785031525607,1.7771160736792426,0.0,0.6197582264809821,0.9258420435602773,0.677181482998771,0.5433925049309665,0.602954586904979,0.5942418855442173,0.4543063773833005,0.6096292734146118,0.00015,24.67
tree_guided_moe_kd_focal,11,0.5361088651175092,0.004093283549971216,1.7733851887485375,0.0,0.6193876501724644,0.9279684770938423,0.6242467210209146,0.5788954635108481,0.6007163568139178,0.5875168450462528,0.4539776462853386,0.5817772150039673,0.00015,24.44
tree_guided_moe_kd_focal,12,0.5362797081480583,0.004040073254798476,1.7741320390523514,0.0,0.6195398878406377,0.9267104107035421,0.6410826844642195,0.5683760683760684,0.6025439972120579,0.590427723822499,0.44740302432610124,0.5863381624221802,0.00015,24.21
