experiment,epoch,train_loss,train_classification_loss,train_kd_loss,train_supcon_loss,val_PR_AUC,val_ROC_AUC,val_Fraud_Precision,val_Fraud_Recall,val_Fraud_F1,val_MCC,val_Recall@Precision>=0.80,val_threshold,lr,epoch_seconds
moe_focal,1,0.04784940736485155,0.04784940736485155,0.0,0.0,0.42443231656650376,0.8572238185120566,0.5679742074153681,0.34746877054569364,0.4311645931062615,0.42927433341617727,0.24523339907955294,0.7601168155670166,0.0003,47.25
moe_focal,2,0.03403319776966697,0.03403319776966697,0.0,0.0,0.4316893863377584,0.8536687407404948,0.5324675324675324,0.37738330046022356,0.4417083493651404,0.4320389043021611,0.2353714661406969,0.751769483089447,0.0003,46.39
moe_focal,3,0.028337174819236973,0.028337174819236973,0.0,0.0,0.4434634083240857,0.8491593305241061,0.608843537414966,0.3530571992110454,0.4469413233458177,0.44969432144169225,0.25279421433267585,0.7897345423698425,0.0003,45.0
moe_focal,4,0.023072444448816405,0.023072444448816405,0.0,0.0,0.4678119316304578,0.8753734402412874,0.5447333627148524,0.40631163708086787,0.4654490679721333,0.45442721368855404,0.25443786982248523,0.7633201479911804,0.0003,52.18
moe_focal,5,0.018951233749485714,0.018951233749485714,0.0,0.0,0.47910906114450624,0.8702521080329854,0.5376169174461163,0.4345825115055884,0.4806398836575168,0.46698922621285505,0.2725180802103879,0.7776324152946472,0.0003,50.54
moe_focal,6,0.01582862005314939,0.01582862005314939,0.0,0.0,0.48492068951654405,0.8748882987185893,0.5837837837837838,0.4260355029585799,0.4925883694412771,0.4837474219070303,0.27383300460223536,0.7793702483177185,0.0003,32.34
moe_focal,7,0.013643498118907863,0.013643498118907863,0.0,0.0,0.5014461816104886,0.8763952471276256,0.62890625,0.42340565417488496,0.506090373280943,0.5022872791163879,0.30309007232084156,0.8298925757408142,0.0003,45.35
moe_focal,8,0.011845004937428476,0.011845004937428476,0.0,0.0,0.510690630922858,0.8726244605897342,0.6291012838801712,0.4349112426035503,0.5142857142857142,0.5093160223674155,0.3224852071005917,0.8098146319389343,0.0003,45.73
moe_focal,9,0.010955592980044159,0.010955592980044159,0.0,0.0,0.5171818247856297,0.8852783635170345,0.5774647887323944,0.4717291255752794,0.5192690428804053,0.5066978528353193,0.3175542406311637,0.7482910752296448,0.0003,45.78
moe_focal,10,0.009661206840099986,0.009661206840099986,0.0,0.0,0.5214823810819867,0.8773689139831169,0.6490455212922174,0.4358974358974359,0.5215339233038349,0.5186516158609216,0.3431952662721893,0.8234219551086426,0.0003,44.93
moe_focal,11,0.00881200491321646,0.00881200491321646,0.0,0.0,0.5074084570606995,0.8764587440070148,0.6332530120481927,0.4319526627218935,0.5135821770568693,0.5093631489286271,0.31032215647600264,0.7987659573554993,0.0003,46.66
moe_focal,12,0.008036252972997367,0.008036252972997367,0.0,0.0,0.516746823331023,0.8823436816740817,0.603126356925749,0.45660749506903353,0.5197380729653882,0.510298024805498,0.3320184089414859,0.822176992893219,0.0003,46.53
moe_focal,13,0.007624539186107654,0.007624539186107654,0.0,0.0,0.5218731015192869,0.8835407357201736,0.5996541288370082,0.4559500328731098,0.5180205415499534,0.5083122392300825,0.3264299802761341,0.8044799566268921,0.0003,52.22
moe_focal,14,0.007151166592993043,0.007151166592993043,0.0,0.0,0.5114371517742493,0.8807741529543192,0.6181900045024764,0.45134779750164367,0.5217556526695801,0.5141585488072886,0.32084155161078237,0.8190213441848755,0.0003,44.01
moe_focal,15,0.006692889555688712,0.006692889555688712,0.0,0.0,0.5103578259069791,0.8769003494789844,0.648019801980198,0.43030900723208415,0.5171868826550771,0.5147949110102478,0.3418803418803419,0.8320310711860657,0.0003,47.17
moe_focal,16,0.0063195473652977495,0.0063195473652977495,0.0,0.0,0.5166178008087308,0.8759755951084333,0.6088850174216028,0.45956607495069035,0.5237916822780068,0.5146596806286555,0.34615384615384615,0.8075134754180908,0.00015,43.33
moe_focal,17,0.004912685322584909,0.004912685322584909,0.0,0.0,0.5208003633561055,0.8747519528850041,0.6146427005699254,0.4608809993425378,0.5267706180725155,0.51807142719736,0.35009861932938857,0.7759172320365906,0.00015,59.95
moe_focal,18,0.004566930182379918,0.004566930182379918,0.0,0.0,0.5273486748251998,0.8773787694981536,0.6372819100091828,0.45627876397107164,0.5318007662835249,0.5256756302773459,0.3724523339907955,0.7931942939758301,0.00015,70.99
moe_focal,19,0.004463856605575554,0.004463856605575554,0.0,0.0,0.5260809131081765,0.881775199656517,0.6957671957671958,0.43228139381985536,0.5332522303325223,0.5362951640525392,0.3596318211702827,0.8237018585205078,0.00015,66.04
moe_focal,20,0.004189258328312829,0.004189258328312829,0.0,0.0,0.5203065902577216,0.8751037077266138,0.6501956947162426,0.4368836291913215,0.522611089264648,0.5197522242487052,0.35502958579881655,0.8137086033821106,0.00015,61.93
