Model,PR_AUC,ROC_AUC,Fraud_Precision,Fraud_Recall,Fraud_F1,MCC,Recall@Precision>=0.80,Precision@1%,Recall@1%,CapturedAmountRate@1%,ExpectedUtility@1%,Precision@3%,Recall@3%,CapturedAmountRate@3%,ExpectedUtility@3%,Precision@5%,Recall@5%,CapturedAmountRate@5%,ExpectedUtility@5%,Precision@10%,Recall@10%,CapturedAmountRate@10%,ExpectedUtility@10%,Selected_Threshold_from_Val,TN,FP,FN,TP,Best_Epoch,Best_Val_PR_AUC,Train_Time_Seconds
tree_guided_moe_kd_focal_supcon,0.5355205448282916,0.8984851034029192,0.5807183364839319,0.4982160233538761,0.5363128491620112,0.5225470105459015,0.36587739215050274,0.8758465011286681,0.25170288679857283,0.14360931311984393,66554.15710520744,0.5782543265613243,0.49854038274408047,0.38229445851365423,176870.73516702652,0.3988713318284424,0.5731430424910802,0.4952688843642554,228152.4881772995,0.2395304210407495,0.6882906260136231,0.6787942789347556,309908.57724809647,0.5734460949897766,84389,1109,1547,1536,1,0.6151262390128607,160.608
