Model,Review_Budget,K,Precision@K,Recall@K,F1@K,Lift@K,Captured_Fraud_Amount,CapturedAmountRate@K,Review_Cost,ExpectedUtility@K
SAINT_like,0.01,886,0.6557562076749436,0.18845280570872527,0.2927689594356261,18.841239257883288,35506.67578125,0.07560909945465212,886.0,34620.67578125
SAINT_like,0.03,2658,0.3747178329571106,0.32306195264352905,0.34697787841839406,10.766422433076164,82416.4375,0.17550031036491034,2658.0,79758.4375
SAINT_like,0.05,4430,0.27742663656884875,0.39863769056114173,0.32716624517502996,7.97104407846422,114593.8203125,0.2440199023495103,4430.0,110163.8203125
SAINT_like,0.1,8859,0.17439891635624788,0.5011352578657152,0.2587506280355049,5.010843467321697,156286.90625,0.33280254988996155,8859.0,147427.90625
SAINT_like,0.15,13288,0.13794400963275136,0.5945507622445669,0.22393256367967748,3.9634182021663147,201658.0625,0.42941740300697284,13288.0,188370.0625
SAINT_like,0.2,17717,0.11418411694982221,0.6561790463833928,0.19451923076923078,3.280747085154785,222395.3125,0.4735759946849344,17717.0,204678.3125
